Movie,TMDb ID
High School Musical 3: Senior Year,11887.0
O,11065.0
10 Things I Hate About You,4951.0
Palo Alto,192132.0
The DUFF,272693.0
Elephant,1807.0
Mr. Holland's Opus,2054.0
Blackboard Jungle,26516.0
Some Kind of Wonderful,15143.0
Better Off Dead?,1283315.0
The Virgin Suicides,1443.0
Brick,9270.0
Rock 'n' Roll High School,26326.0
Me and Earl and the Dying Girl,308369.0
Rocket Science,13068.0
My Bodyguard,21873.0
Sixteen Candles,15144.0
My Entire High School Sinking Into the Sea,410661.0
Bully,9517.0
Easy A,37735.0
Chronicle,76726.0
The Perks of Being a Wallflower,84892.0
Peggy Sue Got Married,10013.0
River's Edge,487358.0
Rushmore,11545.0
Risky Business,9346.0
Rebel Without a Cause,221.0
Spider-Man: Homecoming,315635.0
Ghost World,1548.0
Host,723072.0
My Heart Can't Beat Unless You Tell It To,690248.0
Hellbender,848886.0
The Boy Behind The Door,741613.0
The Amusement Park,560981.0
Sissy,934207.0
Slaxx,605133.0
Saloum,858096.0
Attachment,699505.0
Lucky,407449.0
Coming Home in the Dark,711963.0
Deadstream,886083.0
Relic,539181.0
We're All Going to the World's Fair,776501.0
Brooklyn 45,916433.0
Influencer,1020910.0
The Queen of Black Magic,590593.0
Titane,630240.0
Something in the Dirt,843621.0
The Wolf of Snow Hollow,652004.0
Till Death,672741.0
After Midnight,586595.0
Censor,663866.0
1BR,611605.0
The Wrath of Becky,986070.0
The Sadness,776797.0
The Menu,593643.0
Watcher,807356.0
Swallow,874562.0
Deerskin,582883.0
You Are Not My Mother,771536.0
Glorious,939914.0
Infinity Pool,667216.0
Sea Fever,507441.0
Come to Daddy,586592.0
Lamb,324284.0
The Djinn,797946.0
Sick,829410.0
Fear Street: 1994,591273.0
Come True,515454.0
Jakob's Wife,786110.0
Soft & Quiet,934131.0
The Angry Black Girl and Her Monster,1083858.0
Medusa,761563.0
Hypochondriac,915982.0
Gaia,795853.0
Boys from County Hell,680631.0
Caveat,744746.0
Bones and All,791177.0
Crimes of the Future,819876.0
In the Earth,748853.0
Perpetrator,1061656.0
Smile,882598.0
Enys Men,740049.0
The Feast,895178.0
Bloodthirsty,741636.0
The Columnist,656770.0
Shadow in the Cloud,675327.0
Christmas Bloody Christmas,1019836.0
Malignant,619778.0
V/H/S/99,1005776.0
The Offering,955991.0
V/H/S/94,753453.0
Ouija: Origin of Evil,335796.0
Land of the Dead,11683.0
Prometheus,70981.0
Creep 2,396493.0
Cult of Chucky,393345.0
Curse of Chucky,167032.0
V/H/S/85,1032948.0
28 Weeks Later,1562.0
Happy Death Day 2U,512196.0
V/H/S/2,159117.0
Gremlins 2: The New Batch,928.0
Annabelle: Creation,396422.0
Wrong Turn 2: Dead End,13186.0
Red Dragon,9533.0
Army of Darkness,766.0
Zombieland: Double Tap,338967.0
[REC]â´ Apocalypse,185341.0
Paranormal Activity 3,72571.0
[REC]Â²,10664.0
Alien: Covenant,126889.0
Annabelle Comes Home,521029.0
Final Destination 5,55779.0
It Chapter Two,474350.0
Diary of the Dead,13025.0
Unfriended: Dark Web,505058.0
Citizen Toxie: The Toxic Avenger IV,27601.0
The Loved Ones,46420.0
Harpoon,574284.0
We Are Still Here,291272.0
Most Beautiful Island,438436.0
Cam,521935.0
The Devil's Candy,354216.0
Prevenge,395982.0
Demon,356191.0
Gerald's Game,343674.0
Coraline: Creepy Coraline,613234.0
It Comes at Night,418078.0
Sightseers,117974.0
Berberian Sound Studio,116811.0
We Are What We Are,159128.0
The Transfiguration,392818.0
Depraved,501977.0
Ghost Stories,429417.0
Mayhem,429733.0
Tragedy Girls,413857.0
The Hole in the Ground,484437.0
Evolution,9397.0
Overlord,438799.0
I Saw the Devil,49797.0
Willow Creek,185460.0
Southbound,354251.0
Unsane,467660.0
The Innkeepers,58428.0
What Keeps You Alive,503752.0
BaskÄ±n,334388.0
The Shallows,332567.0
Apostle,424121.0
The Monster,340103.0
Scary Stories to Tell in the Dark,417384.0
Kill List,74725.0
The Void,378018.0
Anna and the Apocalypse,461928.0
Tales of Halloween,306964.0
The Bay,123105.0
The Blackcoat's Daughter,334536.0
Nightmare Cinema,480100.0
Lights Out,931642.0
Stake Land,52015.0
Mom and Dad,401561.0
Piranha,24831.0
The Voices,244458.0
The House of the Devil,25983.0
Pontypool,23963.0
Shadow of the Vampire,10873.0
Taxidermia,15742.0
Thirst,409366.0
Teeth,13121.0
Bubba Ho-tep,9707.0
The Last Winter,15667.0
Dawn of the Dead,924.0
Behind the Mask: The Rise of Leslie Vernon,10961.0
Frailty,12149.0
Fear(s) of the Dark,16137.0
I Sell the Dead,21910.0
Eden Lake,13510.0
Splinter,13220.0
Hair High,27300.0
Dahmer,25853.0
The Mist,5876.0
Fido,10288.0
Gozu,12487.0
Black Sheep,13997.0
The Midnight Meat Train,10185.0
The Ring,565.0
Open Water 2 : Adrift,9592.0
May,10894.0
Snakes on a Plane,326.0
The Happiness of the Katakuris,16184.0
The Manson Family,34867.0
Daybreakers,19901.0
Dead Snow 2: Red vs. Dead,241842.0
The Girl Next Door,10591.0
In My Skin,1836.0
Lunacy,1275260.0
Ichi the Killer,9696.0
Willard,42532.0
The Eye,9030.0
Identity,2832.0
Day Watch,2269.0
Them!,11071.0
Cabin Fever,298584.0
My Bloody Valentine,14435.0
Night Watch,40387.0
Wendigo,44340.0
Hostel,1690.0
From Hell,768.0
The Devil's Rejects,1696.0
The Hills Have Eyes,9792.0
30 Days of Night,4513.0
Saw,176.0
Final Destination 2,9358.0
What Lies Beneath,2655.0
Jennifer's Body,19994.0
Final Destination 3,9286.0
The Grudge,1970.0
Saw II,215.0
Final Destination,9532.0
Silent Hill,588.0
Underworld,277.0
Good Manners,315205.0
Cargo,425972.0
She Dies Tomorrow,664297.0
Clock,1085103.0
12 Hour Shift,667141.0
The Lodge,474764.0
Berlin Syndrome,363126.0
Torn Hearts,852830.0
The Retaliators,770684.0
Amer,43950.0
Amulet,653615.0
Nothing Bad Can Happen,188758.0
XX,297160.0
Darlin',529149.0
Kiss of the Damned,139933.0
Dark Touch,174671.0
Satanic Panic,539364.0
Nocturne,643550.0
American Mary,126277.0
There's Something Wrong with the Children,899579.0
Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,635302.0
Suzume,916224.0
Belle,205601.0
Millennium Actress,33320.0
Miss Hokusai,267970.0
The Red Turtle,337703.0
Weathering with You,568160.0
Tokyo Godfathers,13398.0
Inu-Oh,642538.0
My Hero Academia: Heroes Rising,592350.0
Mary and The Witch's Flower,430447.0
The Boy and the Beast,315465.0
From Up on Poppy Hill,83389.0
Lu Over the Wall,436120.0
Maquia: When the Promised Flower Blooms,476292.0
Evangelion: 3.0+1.0 Thrice Upon a Time,283566.0
Penguin Highway,508422.0
On-Gaku: Our Sound,626767.0
Mind Game,21712.0
Promare,553600.0
Lupin III: The First,614587.0
One Piece Film Red,900667.0
Dragon Ball Super: Super Hero,610150.0
Ride Your Wave,530079.0
Pompo the Cinephile,678458.0
Fortune Favors Lady Nikuko,781816.0
Ocean Waves,21057.0
The Cat Returns,15370.0
My Hero Academia: World Heroes' Mission,768744.0
Pom Poko,15283.0
Poupelle of Chimney Town,655437.0
Liz and the Blue Bird,482150.0
A Letter to Momo,100271.0
Heavenly Creatures,1024.0
The Last Seduction,25284.0
The Madness of King George,11318.0
Once Were Warriors,527.0
Little Women,331482.0
Ed Wood,522.0
Nobody's Fool,11593.0
Chungking Express,11104.0
Eat Drink Man Woman,10451.0
Fresh,787752.0
The Crow,957452.0
Death and the Maiden,10531.0
Muriel's Wedding,236.0
Clear and Present Danger,9331.0
The Client,10731.0
The Ref,10872.0
Cold Water,1135546.0
Exotica,20156.0
The Postman,9922.0
What Happened Was...,83718.0
The Paper,12280.0
Arizona Dream,11044.0
Barcelona,16771.0
Crooklyn,34152.0
Mrs. Parker and the Vicious Circle,23333.0
Dear Diary,1337675.0
Maverick,9359.0
Iron Will,24767.0
Serial Mom,11592.0
The Hudsucker Proxy,11934.0
Reality Bites,2788.0
Legends of the Fall,4476.0
Nell,1945.0
Stargate,2164.0
Oleanna,33633.0
Natural Born Killers,241.0
Killing Zoe,507.0
Wyatt Earp,12160.0
Love Affair,43739.0
The Little Rascals,10897.0
Blood Quantum,592230.0
The Night Eats the World,457955.0
Little Monsters,503125.0
Cockneys vs Zombies,114606.0
Wyrmwood: Apocalypse,879957.0
Wyrmwood: Road of the Dead,290999.0
Zombie Honeymoon,25060.0
Night of the Comet,18462.0
The Dead,74471.0
Demons,479746.0
Night of the Creeps,15762.0
The Cured,469721.0
The Crazies,29427.0
Final Cut: Ladies and Gentlemen,126314.0
Army of Thieves,796499.0
World War Z,72190.0
The Serpent and the Rainbow,11503.0
Maggie,287424.0
Return of the Living Dead III,28260.0
Attack of the Lederhosen Zombies,383788.0
Death Becomes Her,9374.0
The Dead Don't Die,535581.0
Pride and Prejudice and Zombies,58431.0
Cooties,241843.0
Life After Beth,244566.0
Scouts Guide to the Zombie Apocalypse,273477.0
[REC]Â³ Genesis,80280.0
Resident Evil: The Final Chapter,173897.0
Zombie Strippers!,13009.0
Bride of Re-Animator,18111.0
Resident Evil,1576.0
Resident Evil: Welcome to Raccoon City,460458.0
Survival of the Dead,29426.0
Resident Evil: Retribution,71679.0
Henry: Portrait of a Serial Killer,10692.0
The Fog,790.0
The Company of Wolves,11905.0
Alligator,33518.0
The Changeling,13550.0
Possession,21484.0
From Beyond,14510.0
Dead of Winter,70199.0
Basket Case,27813.0
Wolfen,10725.0
The Hidden,12476.0
Phenomena,29161.0
The Howling,11298.0
Christine,8769.0
Bad Taste,9964.0
The Toxic Avenger,15239.0
Lady in White,49365.0
Hellraiser,9003.0
Cat's Eye,10552.0
The Lair of the White Worm,11347.0
The Masque of the Red Death,25319.0
The Beyond,449575.0
Motel Hell,30924.0
Brain Damage,27814.0
Cannibal Holocaust,8689.0
Creepshow,16281.0
Pumpkinhead,26515.0
Vampire's Kiss,7091.0
The Hitcher,9542.0
Cat People,6217.0
Pulse,9682.0
Society,22244.0
Inferno,10908.0
Prince of Darkness,8852.0
Something Wicked This Way Comes,24808.0
Dolls,24341.0
Twilight Zone: The Movie,15301.0
Cujo,10489.0
The Monster Squad,13509.0
Lifeforce,11954.0
Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,348191.0
The Watcher in the Woods,21970.0
Critters,3980.0
Wallace & Gromit: The Curse of the Were-Rabbit,533.0
The Prince of Egypt,9837.0
Shrek Forever After,10192.0
Madagascar,953.0
The Boss Baby,295693.0
Home,228161.0
Bee Movie,5559.0
The Road to El Dorado,10501.0
Spirit Untamed,637693.0
The Boss Baby: Family Business,459151.0
Sinbad: Legend of the Seven Seas,14411.0
Shrek the Third,810.0
Shark Tale,10555.0
Sisters,22307.0
The Little Girl Who Lives Down the Lane,19971.0
The House That Dripped Blood,39261.0
Long Weekend,39995.0
Magic,34193.0
Shivers,27429.0
The Tenant,71112.0
The Other,35280.0
Daughters of Darkness,46175.0
Coma,11223.0
The Cat o' Nine Tails,27431.0
The Brood,28942.0
Twins of Evil,28801.0
God Told Me To,31579.0
The Fury,12611.0
The Visitor,12473.0
Rabid,29437.0
The Vampire Lovers,31952.0
Phantasm,9638.0
Piranha,24831.0
Don't Be Afraid of the Dark,46261.0
The Crazies,29427.0
Race with the Devil,32051.0
Love at First Bite,18966.0
Season of the Witch,23047.0
The Stepford Wives,12223.0
The Hills Have Eyes,9792.0
Asylum,19116.0
It's Alive,23174.0
The Legend of Hell House,16180.0
The Mephisto Waltz,40158.0
Eyes of Laura Mars,29143.0
Demon Seed,18775.0
Dracula,11868.0
Last Train Home,45576.0
Cell 211,33273.0
Ajami,24424.0
The Cove,23128.0
Samson and Delilah,29993.0
Good Hair,22800.0
Best Worst Movie,40819.0
The Maid,326947.0
Dogtooth,38810.0
City of Life and Death,21345.0
Il Divo,8832.0
To the Sea,48414.0
Vincere,30239.0
Lourdes,41123.0
Up in the Air,22947.0
Crazy Heart,25196.0
The Messenger,28089.0
Winnebago Man,42918.0
A Serious Man,12573.0
The Secret in Their Eyes,25376.0
Chico & Rita,63498.0
Amreeka,29134.0
Everyone Else,33809.0
Sonic the Hedgehog 3,939243.0
A Single Man,34653.0
Bad Lieutenant: Port of Call - New Orleans,11699.0
White Material,46207.0
farewell,1278153.0
The Time That Remains,44898.0
The Girl with the Dragon Tattoo,65754.0
The White Ribbon,37903.0
The Art of the Steal,209247.0
State of Play,16995.0
Get Low,44718.0
"I Love You, Man",16538.0
Bright Star,29963.0
City Island,28053.0
Black Dynamite,24804.0
Collapse,28227.0
Broken Embraces,8088.0
The Double Hour,42571.0
Mademoiselle Chambon,34013.0
I Am Love,41110.0
The Disappearance of Alice Creed,38542.0
Oceans,36970.0
A Town Called Panic,40623.0
The Informant!,11323.0
Nowhere Boy,33511.0
Cairo Time,31189.0
Humpday,23720.0
Mother and Child,37080.0
Solitary Man,36691.0
The Milk of Sorrow,28644.0
Julie & Julia,24803.0
Heartless,38150.0
The Young Victoria,18320.0
The Eclipse,39563.0
Five Minutes of Heaven,16759.0
Language Lessons,795530.0
I Blame Society,662903.0
Missing,768362.0
The Blair Witch Project,2667.0
End of Watch,77016.0
The Dirties,159770.0
Europa Report,174772.0
The Outwaters,752867.0
The Connection,1351642.0
Creep,250574.0
Afflicted,210947.0
Hangman,323368.0
The Den,244610.0
Man Bites Dog,10086.0
The Devil's Doorway,524789.0
The Last Exorcism,38358.0
Operation Avalanche,376453.0
The Visit,298312.0
Zero Day,27090.0
Alone With Her,18206.0
Inner Demons,1351651.0
Spree,653598.0
Grave Encounters,50698.0
The Sacrament,211067.0
Unfriended,277685.0
Profile,493675.0
Look,210717.0
Digging Up the Marrow,279972.0
Frankenstein's Army,153738.0
Paranormal Activity 2,41436.0
V/H/S/Beyond,1190868.0
Quarantine,13812.0
Earth to Echo,238603.0
Phoenix Forgotten,443319.0
Dashcam,858015.0
They're Watching,383535.0
Redacted,11600.0
American Made,337170.0
A Few Good Men,881.0
The Firm,37233.0
Eyes Wide Shut,345.0
The Outsiders,227.0
Taps,10627.0
The Last Samurai,616.0
Jack Reacher,75780.0
All the Right Moves,18172.0
Mission: Impossible II,955.0
Oblivion,75612.0
Knight and Day,37834.0
Far and Away,11259.0
Vanilla Sky,1903.0
Rock of Ages,80585.0
Legend,276907.0
Jack Reacher: Never Go Back,343611.0
Days of Thunder,2119.0
Lions for Lambs,4515.0
Losin' It,33676.0
The Mummy,564.0
Cocktail,7520.0
Ernest & Celestine,126319.0
Romeo and Juliet,6003.0
Lucy and Desi,736280.0
Ali & Ava,661365.0
Ray & Liz,500438.0
Stan & Ollie,394741.0
Tori and Lokita,914203.0
Hilary and Jackie,46992.0
Robot & Frank,84329.0
Brian and Charles,913814.0
Chuck & Buck,44490.0
Queen & Slim,536743.0
Wendell & Wild,511817.0
Ginger & Rosa,121872.0
Elvis & Nixon,301348.0
Benny & Joon,4104.0
Judy & Punch,506554.0
Ramona and Beezus,38843.0
Ethel & Ernest,413770.0
Harry & Snowman,340223.0
Harry and Tonto,42448.0
Mikey and Nicky,59143.0
Pat and Mike,33575.0
Minnie and Moskowitz,24349.0
Amira & Sam,272602.0
Sam & Kate,844404.0
Robin and Marian,10786.0
Micki + Maude,42094.0
Frank & Lola,316021.0
Frankie and Johnny,3784.0
Nicholas and Alexandra,38646.0
Oscar and Lucinda,39780.0
Victoria & Abdul,423899.0
Starsky & Hutch,9384.0
Matthias & Maxime,519141.0
Gretel & Hansel,542224.0
Henry & June,17993.0
Malcolm & Marie,722913.0
Gnomeo & Juliet,45772.0
Elsa & Fred,268171.0
Adam & Steve,17021.0
Kate & Leopold,11232.0
Turner & Hooch,6951.0
Melinda and Melinda,9688.0
Connie and Carla,15673.0
Lila & Eve,309581.0
Tango & Cash,9618.0
Tom & Jerry,587807.0
Violet & Daisy,91550.0
Frankie & Alice,55061.0
Gigi & Nate,829503.0
Amos & Andrew,31000.0
Batman & Robin,415.0
Alex & Emma,17813.0
Holmes & Watson,426563.0
Not One Less,36210.0
Buena Vista Social Club,11779.0
Go,9430.0
October Sky,13466.0
Tarzan,37135.0
Felicia's Journey,47692.0
Cookie's Fortune,9465.0
Liberty Heights,27141.0
Beau Travail,14626.0
The Talented Mr. Ripley,1213.0
Ghost Dog: The Way of the Samurai,4816.0
Gloomy Sunday,1277.0
Tumbleweeds,55123.0
Bowfinger,11353.0
The Green Mile,497.0
Jesus' Son,25636.0
Mansfield Park,16236.0
Twin Falls Idaho,33430.0
Sweet and Lowdown,9684.0
The Adventures of Elmo in Grouchland,16112.0
eXistenZ,1946.0
Bringing Out the Dead,8649.0
The Winslow Boy,77822.0
The Wind Will Carry Us,43423.0
Butterfly,34697.0
Alone,80713.0
Shower,474437.0
An Affair of Love,46991.0
Earth,10946.0
The War Zone,42739.0
The Emperor and the Assassin,10387.0
My Best Fiend,8672.0
Judy Berlin,36048.0
Adrenaline Drive,31161.0
Sunshine,1272.0
The Red Violin,14283.0
The Five Senses,47585.0
A Walk on the Moon,28029.0
Tuvalu,8076.0
The Best Man,1094319.0
Limbo,554371.0
Time Regained,47439.0
The Cider House Rules,1715.0
Analyze This,9535.0
Titus,12524.0
Dogma,1832.0
Stir of Echoes,11601.0
Joe the King,53151.0
A Room for Romeo Brass,22908.0
The End of the Affair,20024.0
Cradle Will Rock,32274.0
Tea with Mussolini,10368.0
Man on the Moon,1850.0
Music of the Heart,26149.0
Arlington Road,1073.0
Wonderland,4997.0
"Simon, the Magician",114885.0
SLC Punk,6396.0
Splendor,35122.0
Stranger in the Woods,1175038.0
Playing by Heart,825.0
Mumford,24071.0
Payback,2112.0
Never Been Kissed,11355.0
Cruel Intentions,796.0
"Girl, Interrupted",3558.0
Austin Powers: The Spy Who Shagged Me,817.0
Any Given Sunday,9563.0
Anna and the King,1439.0
Outside Providence,14578.0
Detroit Rock City,9781.0
Drop Dead Gorgeous,10490.0
The Loss of Sexual Innocence,15059.0
For Love of the Game,10390.0
Better Than Chocolate,18212.0
Varsity Blues,14709.0
Just Looking,100975.0
But I'm a Cheerleader,20770.0
Big Daddy,9032.0
Snow Falling on Cedars,10219.0
In Too Deep,22314.0
Light It Up,19052.0
"Mystery, Alaska",15198.0
Blue Streak,11001.0
The 13th Warrior,1911.0
Message in a Bottle,10207.0
Brokedown Palace,17707.0
Jakob the Liar,2290.0
The Other Sister,18417.0
Julien Donkey-Boy,42881.0
The Bone Collector,9481.0
Double Jeopardy,10398.0
The Thirteenth Floor,1090.0
Instinct,12117.0
The Boondock Saints,8374.0
Plunkett & MacLeane,10381.0
A Dog of Flanders,104896.0
Stigmata,10307.0
Love Stinks,15122.0
The Incredible Shrinking Man,31682.0
Creature from the Black Lagoon,10973.0
Invaders from Mars,31909.0
Journey to the Center of the Earth,88751.0
The Curse of Frankenstein,3079.0
On the Beach,30944.0
Earth Mama,980537.0
Aftersun,965150.0
First Cow,558582.0
You Hurt My Feelings,890215.0
The Eternal Daughter,790867.0
First Reformed,458737.0
C'mon C'mon,632617.0
The Zone of Interest,467244.0
The Last Black Man in San Francisco,522039.0
The End of the Tour,249688.0
In Fabric,475220.0
The Disaster Artist,371638.0
A Ghost Story,428449.0
Good Time,429200.0
Close,901563.0
Mississippi Grind,309242.0
Gloria Bell,491473.0
Lean on Pete,407890.0
The Souvenir,473019.0
The Souvenir: Part II,473021.0
God's Creatures,828558.0
All Dirt Roads Taste of Salt,800227.0
Showing Up,790416.0
Zola,539565.0
20th Century Women,342737.0
The Inspection,837938.0
Morris from America,352890.0
The Lobster,254320.0
Waves,533444.0
While We're Young,252512.0
Funny Pages,583095.0
mid90s,437586.0
American Honey,340485.0
The Killing of a Sacred Deer,399057.0
Skin,542417.0
Never Goin' Back,490005.0
Into the Forest,334538.0
The Exception,339987.0
The Death of Dick Long,565383.0
The Children Act,467936.0
Low Tide,493066.0
Swiss Army Man,347031.0
The Kill Team,489245.0
Men,780609.0
Free Fire,334521.0
Climax,507076.0
Remember,302528.0
The Rover,157845.0
Spring Breakers,122081.0
Beau Is Afraid,798286.0
Laggies,244264.0
The Whale,785084.0
Stars at Noon,603204.0
When You Finish Saving the World,691422.0
Son of a Gun,294652.0
The Last Movie Star,451204.0
Woman Walks Ahead,396373.0
Under the Silver Lake,396461.0
Trespass Against Us,256569.0
Slice,347392.0
How to Talk to Girls at Parties,341689.0
Tusk,246403.0
Hot Summer Nights,347866.0
Backstabbing for Beginners,476678.0
Cut Bank,276902.0
Equals,301875.0
Outlaws,433288.0
Mojave,237584.0
Woodshock,396777.0
The Captive,244761.0
Barely Lethal,248574.0
The Adderall Diaries,274504.0
Dark Places,182560.0
The Sea of Trees,291351.0
A Glimpse Inside the Mind of Charles Swan III,124461.0
Revenge of the Green Dragons,286709.0
The Vanishing of Sidney Hall,353066.0
Save the Last Dance,9816.0
Twilight,8966.0
The Fast and the Furious,9799.0
Mamma Mia!,11631.0
Transformers,1858.0
Spy Kids,10054.0
Love Actually,508.0
Dancer in the Dark,16.0
Unbreakable,9741.0
Something's Gotta Give,6964.0
Training Day,2034.0
My Big Fat Greek Wedding,8346.0
Wedding Crashers,9522.0
The Devil Wears Prada,350.0
The Prestige,1124.0
Bad Santa,10147.0
Sin City,187.0
Fahrenheit 9/11,1777.0
Billy Elliot,71.0
Erin Brockovich,462.0
The Royal Tenenbaums,9428.0
Broken Flowers,308.0
Whale Rider,1088.0
Talk to Her,64.0
The Lives of Others,582.0
Little Miss Sunshine,773.0
Apocalypse Z: The Beginning of the End,1118031.0
Bob & Carol & Ted & Alice,26520.0
On Her Majesty's Secret Service,668.0
L'Amour Fou,57448.0
Medium Cool,42612.0
The Honeymoon Killers,10237.0
The Swimming Pool,4946.0
The Sterile Cuckoo,54494.0
Marooned,40140.0
Cactus Flower,28289.0
The Reivers,5928.0
Death of a Gunfighter,74333.0
"They Shoot Horses, Don't They?",28145.0
Sweet Charity,42618.0
Burn!,42617.0
The Love Bug,14136.0
The Assassination Bureau,69526.0
Support Your Local Sheriff!,11574.0
Winning,42621.0
Marlowe,844417.0
The Magic Christian,24152.0
The Computer Wore Tennis Shoes,29228.0
"Hello, Dolly!",14030.0
The Undefeated,18972.0
Paint Your Wagon,20391.0
Mondo Trasho,30645.0
Everybody Wants Some!!,295699.0
Facing Nolan,934649.0
Take Me Out to the Ball Game,33738.0
Angels in the Outfield,24795.0
Off the Black,54910.0
Mr. 3000,16232.0
Trouble with the Curve,87825.0
The Bad News Bears in Breaking Training,19050.0
Bad News Bears,13341.0
Everyone's Hero,15213.0
Hardball,20857.0
BASEketball,14013.0
Rookie of the Year,21845.0
Brewster's Millions,11064.0
Mr. Destiny,2612.0
Little Big League,31504.0
Angels in the Outfield,24795.0
Beer League,14137.0
The Final Season,15669.0
The Benchwarmers,9957.0
Summer Catch,26602.0
The Bad News Bears Go to Japan,66946.0
Ed,32308.0
Till,854239.0
Skyfall,37724.0
Capote,398.0
Leaving Las Vegas,451.0
Richard III,31174.0
GoldenEye,710.0
Get Shorty,8012.0
Hackers,10428.0
The Cutting Edge,16562.0
All Dogs Go to Heaven,11497.0
The Living Daylights,708.0
The French Lieutenant's Woman,12537.0
Manhattan,696.0
The Spy Who Loved Me,691.0
Lenny,27094.0
The Long Goodbye,1847.0
Last Tango in Paris,1643.0
Chitty Chitty Bang Bang,11708.0
The Train,3482.0
A Shot in the Dark,1594.0
The Masque of the Red Death,25319.0
Lilies of the Field,38805.0
Inherit the Wind,103648.0
Exodus,1941.0
"Run Silent, Run Deep",18784.0
Red Rock West,10427.0
Pig,635731.0
Teen Titans Go! To the Movies,474395.0
The Unbearable Weight of Massive Talent,648579.0
Birdy,11296.0
Matchstick Men,7270.0
Kick-Ass,23483.0
Valley Girl,19053.0
Rumble Fish,232.0
The Cotton Club,2148.0
It Could Happen to You,10660.0
Kiss of Death,21454.0
World Trade Center,1852.0
Wild at Heart,483.0
Honeymoon in Vegas,12518.0
The Trust,301608.0
Lord of War,1830.0
Snowden,302401.0
Willy's Wonderland,643586.0
The Frozen Ground,199373.0
The Weather Man,6963.0
Racing with the Moon,47359.0
Renfield,649609.0
Sympathy for the Devil,1030987.0
City of Angels,795.0
Guarding Tess,6472.0
The Family Man,5994.0
Astro Boy,16577.0
"The Dog won't Eat it, but Charlie Laughs",963670.0
Drive Angry,47327.0
Snake Eyes,8688.0
The Sorcerer's Apprentice,27022.0
National Treasure: Book of Secrets,6637.0
Knowing,13811.0
Windtalkers,12100.0
Next,1738.0
Captain Corelli's Mandolin,1722.0
Ghost Rider,1250.0
Army of One,768939.0
The Maze Runner,198663.0
Running with the Devil,523077.0
8MM,8224.0
G-Force,19585.0
Looking Glass,437375.0
Sonny,28028.0
Ghost Rider: Spirit of Vengeance,71676.0
Stolen,127493.0
USS Indianapolis: Men of Courage,340945.0
The Wicker Man,16307.0
A Score to Settle,500922.0
Season of the Witch,23047.0
Dying of the Light,297596.0
Pay the Ghost,290637.0
Trapped in Paradise,23719.0
Bangkok Dangerous,13184.0
Trespass,22004.0
Fire Birds,6470.0
Grand Isle,560192.0
Arsenal,388202.0
Deadfall,97614.0
Left Behind,218043.0
Pick of the Litter,503257.0
Togo,606856.0
Frankenweenie,62214.0
White God,267999.0
Megan Leavey,424488.0
Alpha,399360.0
Wiener-Dog,326094.0
Eight Below,9036.0
Lassie Come Home,657811.0
"Snoopy, Come Home",15242.0
Sounder,42489.0
The Incredible Journey,37969.0
Benji,495193.0
White Fang,12227.0
The Adventures of Milo and Otis,47951.0
The Fox and the Hound,10948.0
My Dog Skip,17908.0
DC League of Super-Pets,539681.0
The Shaggy Dog,10067.0
I Am Legend,6479.0
Lady and the Tramp,10340.0
White Fang,12227.0
The Call of the Wild,481848.0
Marley & Me,14306.0
Dog Days,477510.0
The Secret Life of Pets 2,412117.0
Benji,495193.0
A Dog's Way Home,508763.0
Because of Winn-Dixie,17880.0
Clifford's Really Big Movie,19016.0
Benji the Hunted,21299.0
Cats & Dogs,10992.0
Oliver & Company,12233.0
A Dog's Journey,522518.0
The Shaggy D.A.,15943.0
Hotel for Dogs,15189.0
Rock Dog,333667.0
The Art of Racing in the Rain,522924.0
Dog Gone,858408.0
Saving Shiloh,50241.0
Beverly Hills Chihuahua,14405.0
101 Dalmatians,11674.0
Must Love Dogs,11648.0
Max,272878.0
Firehouse Dog,10107.0
Patrick,478159.0
"Legally Blonde 2: Red, White & Blonde",10327.0
A Dog's Purpose,381289.0
Benji: Off the Leash!,44415.0
K-9,10345.0
The Shaggy Dog,10067.0
Snow Dogs,11888.0
Woodlands Dark and Days Bewitched: A History of Folk Horror,614637.0
The Last of the Unjust,179146.0
The Irishman,398978.0
RRR,579974.0
Short Cuts,695.0
"Jeanne Dielman, 23, quai du Commerce, 1080 Bruxelles",44012.0
An Elephant Sitting Still,499556.0
The Best of Youth,11659.0
Killers of the Flower Moon,466420.0
Reds,18254.0
Mysteries of Lisbon,57403.0
The Delinquents,45182.0
King Kong,254.0
The Wolf of Wall Street,106646.0
Avatar: The Way of Water,76600.0
Nixon,10858.0
Shoah,42044.0
A Brighter Summer Day,15804.0
My Voyage to Italy,53198.0
Gangs of Wasseypur - Part 1,117691.0
The Mother and the Whore,48693.0
El Cid,16638.0
Judgment at Nuremberg,821.0
Love Exposure,28422.0
The Iceman Cometh,373805.0
Regular Lovers,45126.0
The Best Intentions,41764.0
Red Beard,3780.0
Inland Empire,1730.0
Defending Your Life,12186.0
Rye Lane,1049638.0
Appropriate Behavior,249916.0
Spontaneous,604578.0
The Worst Person in the World,660120.0
I'm Your Man,795813.0
Dave,11566.0
Sabrina,503902.0
Palm Springs,587792.0
"Love, Simon",449176.0
The Heartbreak Kid,9038.0
High Fidelity,243.0
The American President,9087.0
L.A. Story,2107.0
Splash,2619.0
